"34","3","32","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"35","3","33","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"36","3","34","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"37","3","35","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"38","3","36","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-08-20 15:58:59","2019-04-09 19:11:07","2020-08-20 15:58:59",NULL
"39","3","37","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"40","3","38","48000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"41","3","39","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"42","3","40","6000","0.000","0","2000.00","Contributions","1","2020-06-10 00:00:00","1","2021-03-11 13:17:22","2019-04-09 19:11:07","2021-03-11 12:17:22",NULL
"43","3","41","12000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"44","3","42","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"45","3","43","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"46","3","44","94000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"47","3","45","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"48","3","46","92000","0.000","0","4000.00","Contributions","1","2020-06-10 00:00:00","1","2020-11-13 12:05:55","2019-04-09 19:11:07","2020-11-13 11:05:55",NULL
"49","3","47","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"50","3","48","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"51","3","49","264000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"52","3","50","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"53","3","51","5000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"54","3","52","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"55","3","53","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"56","3","54","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
